variant_id,analysis_tier,cost_scenario,slice_type,slice_value,portfolio_count,row_count,net_mean_log_return,net_information_ratio,gross_mean_log_return,gross_information_ratio
fixed_smart_policy,parent_primary,low,market,cn,2,108,0.00080058549427209909,1.469361347104994,0.00080452755518846603,1.4724688185595078
fixed_smart_policy,parent_primary,low,market,jp,2,108,0.00093740433710343878,0.047737355921614349,0.00094027554897721727,0.049760791895457637
fixed_smart_policy,parent_primary,low,market,tw,2,106,0.0036095928033594393,2.8159703759572059,0.0036138053197076738,2.8199026558621538
fixed_smart_policy,parent_primary,low,period,early,10,258,0.00060026043451443672,-0.67213233710692111,0.00060541991993561244,-0.66690797389589362
fixed_smart_policy,parent_primary,low,period,late,10,272,0.0014330721925872232,2.1398233563929838,0.0014350462750420451,2.1415397548461752
fixed_smart_policy,parent_primary,low,regime,calm,2,14,-0.0016167618617316144,5.1665751771875792,-0.0016167618617316144,5.1665751771875792
fixed_smart_policy,parent_primary,low,regime,normal,6,184,0.00024323383089944718,-1.9314913774569744,0.00024729639002228626,-1.9266728233408563
fixed_smart_policy,parent_primary,low,regime,stress,8,332,0.0015739231014072102,1.8677283106232836,0.0015772983628161632,1.870626674376809
fixed_smart_policy,parent_primary,base,overall,overall,10,530,0.0010227307071578146,0.82125079885130059,0.0010311904267072158,0.82938781073577739
fixed_smart_policy,parent_primary,base,market,us,2,104,0.00044565602587551961,0.26863669778131316,0.00045468598355100743,0.28122809532117315
fixed_smart_policy,parent_primary,base,market,hk,2,104,-0.00070158889317270968,-1.3582336450701207,-0.00069479341609026627,-1.3445696779483047
fixed_smart_policy,parent_primary,base,market,cn,2,108,0.00079506611028675584,1.4650087782330434,0.00080452755518846603,1.4724688185595078
fixed_smart_policy,parent_primary,base,market,jp,2,108,0.00093338437424196185,0.044904288405672482,0.00094027554897721727,0.049760791895457637
fixed_smart_policy,parent_primary,base,market,tw,2,106,0.0036036947232400756,2.8104565823942806,0.0036138053197076738,2.8199026558621538
fixed_smart_policy,parent_primary,base,period,early,10,258,0.00059303652527191821,-0.6794453335194045,0.00060541991993561244,-0.66690797389589362
fixed_smart_policy,parent_primary,base,period,late,10,272,0.0014303082767407607,2.1374184661757338,0.0014350462750420451,2.1415397548461752
fixed_smart_policy,parent_primary,base,regime,calm,2,14,-0.0016167618617316144,5.1665751771875792,-0.0016167618617316144,5.1665751771875792
fixed_smart_policy,parent_primary,base,regime,normal,6,184,0.00023754575059665843,-1.9382322780265562,0.00024729639002228626,-1.9266728233408563
fixed_smart_policy,parent_primary,base,regime,stress,8,332,0.0015691973576749975,1.8636678425116302,0.0015772983628161632,1.870626674376809
fixed_smart_policy,parent_primary,high,overall,overall,10,530,0.0010135644268240648,0.81242877894619658,0.0010311904267072158,0.82938781073577739
fixed_smart_policy,parent_primary,high,market,us,2,104,0.00043587172358840567,0.25499068834937888,0.00045468598355100743,0.28122809532117315
fixed_smart_policy,parent_primary,high,market,hk,2,104,-0.00070895161306218726,-1.3730009516789898,-0.00069479341609026627,-1.3445696779483047
fixed_smart_policy,parent_primary,high,market,cn,2,108,0.00078481428173065671,1.4569189630373378,0.00080452755518846603,1.4724688185595078
fixed_smart_policy,parent_primary,high,market,jp,2,108,0.00092591790469784068,0.039642096894281081,0.00094027554897721727,0.049760791895457637
fixed_smart_policy,parent_primary,high,market,tw,2,106,0.0035927394206391504,2.8001901488932726,0.0036138053197076738,2.8199026558621538
fixed_smart_policy,parent_primary,high,period,early,10,258,0.00057961874439569445,-0.69302297575347571,0.00060541991993561244,-0.66690797389589362
fixed_smart_policy,parent_primary,high,period,late,10,272,0.0014251746697156807,2.1329462732702589,0.0014350462750420451,2.1415397548461752
fixed_smart_policy,parent_primary,high,regime,calm,2,14,-0.0016167618617316144,5.1665751771875792,-0.0016167618617316144,5.1665751771875792
fixed_smart_policy,parent_primary,high,regime,normal,6,184,0.00022698063250713743,-1.9507351821774424,0.00024729639002228626,-1.9266728233408563
fixed_smart_policy,parent_primary,high,regime,stress,8,332,0.001560419806926758,1.8561184778995301,0.0015772983628161632,1.870626674376809
guard_disabled,parent_primary,low,overall,overall,10,530,0.0010283910085992116,0.83212440853409697,0.001031966216101093,0.83558141463054358
guard_disabled,parent_primary,low,market,us,2,104,0.00050642535845373947,0.36854368975433782,0.0005101834426319079,0.37401209114106992
guard_disabled,parent_primary,low,market,hk,2,104,-0.00084531272292665796,-1.6198556245028222,-0.00084260538062697304,-1.6145793912043225
guard_disabled,parent_primary,low,market,cn,2,108,0.00081873920889853559,1.4854247438081269,0.00082268748802518711,1.488539899339264
guard_disabled,parent_primary,low,market,jp,2,108,0.00094756756723380687,0.055564426136772156,0.00095083782046254388,0.057897172871097774
guard_disabled,parent_primary,low,market,tw,2,106,0.0036748149871742705,2.8693516870169735,0.0036789928563055771,2.8731323077901889
guard_disabled,parent_primary,low,period,early,10,258,0.00061583494043647273,-0.65916471809171129,0.00062096704680133033,-0.65394843091862631
guard_disabled,parent_primary,low,period,late,10,272,0.0014197125732535736,2.1451242862045752,0.0014218110163927798,2.1469476217213801
guard_disabled,parent_primary,low,regime,calm,2,14,-0.0017957232199928023,4.967319093277812,-0.0017957232199928023,4.967319093277812
guard_disabled,parent_primary,low,regime,normal,6,184,0.00024532978587380784,-1.9529888222918967,0.00024938187658317027,-1.9481209562495321
guard_disabled,parent_primary,low,regime,stress,8,332,0.0015814659007129539,1.8833058033803933,0.001584927573259564,1.8862839696657703
guard_disabled,parent_primary,base,overall,overall,10,530,0.0010233853011595198,0.82728267615240425,0.001031966216101093,0.83558141463054358
guard_disabled,parent_primary,base,market,us,2,104,0.00050116356456891733,0.36088612556874783,0.0005101834426319079,0.37401209114106992
guard_disabled,parent_primary,base,market,hk,2,104,-0.00084910322837571377,-1.6272337456532149,-0.00084260538062697304,-1.6145793912043225
guard_disabled,parent_primary,base,market,cn,2,108,0.00081321112917392925,1.4810614315305723,0.00082268748802518711,1.488539899339264
