row_count,positive_event_count,positive_rate,roc_auc,average_precision,brier_score,log_loss,expected_calibration_error,precision_at_cost_threshold,recall_at_cost_threshold,flag_rate_at_cost_threshold,precision_at_legacy_0_60,recall_at_legacy_0_60,flag_rate_at_legacy_0_60,top_decile_lift,model,repeat_id,seed,slice_type,slice_value
182,21,0.11538461538461539,0.45829636202307006,0.11304088310006755,0.10702921547853159,0.40160139029959713,0.061207807187424516,0,0,0,0,0,0,0.91228070175438591,xgboost_retrained_comparator,4,20260806,regime,normal
182,21,0.11538461538461539,0.47190180419994088,0.1095406741599992,0.10672270287891741,0.40099169442050836,0.064254538208208145,0,0,0.016483516483516484,0,0,0,1.3684210526315788,xgboost_retrained_comparator,5,20260807,regime,normal
324,27,0.083333333333333329,0.66965955854844739,0.14623098335122936,0.075117022036044451,0.27715761015801876,0.023742560698195598,0.11764705882352941,0.14814814814814814,0.10493827160493827,0,0,0,1.4545454545454546,xgboost_retrained_comparator,1,20260803,regime,stress
324,27,0.083333333333333329,0.66616785135303647,0.14014634558181638,0.075431407858689972,0.27988748290453747,0.026756053187480266,0.0625,0.037037037037037035,0.049382716049382713,0,0,0,1.8181818181818183,xgboost_retrained_comparator,2,20260804,regime,stress
324,27,0.083333333333333329,0.67215363511659809,0.13129245782586929,0.075304247763870374,0.27902051171165199,0.024745432834470567,0.083333333333333329,0.037037037037037035,0.037037037037037035,0,0,0,1.4545454545454546,xgboost_retrained_comparator,3,20260805,regime,stress
324,27,0.083333333333333329,0.6656690360394063,0.13158287588015646,0.075355648029083511,0.27896596747566066,0.024097122140241789,0.11764705882352941,0.07407407407407407,0.052469135802469133,0,0,0,1.8181818181818183,xgboost_retrained_comparator,4,20260806,regime,stress
324,27,0.083333333333333329,0.67707943633869561,0.14140392119087028,0.075124323148622718,0.27791118023353573,0.023666482086382952,0.16216216216216217,0.22222222222222221,0.11419753086419752,0,0,0,2.1818181818181821,xgboost_retrained_comparator,5,20260807,regime,stress
522,50,0.095785440613026823,0.47182203389830502,0.091596792435777244,0.089618359737092063,0.34471700404653022,0.052772333763794713,0,0,0.024904214559386972,0,0,0,0.78792452830188675,logistic_regression,1,20260803,overall,overall
102,11,0.10784313725490197,0.34265734265734266,0.088049757857941988,0.10171630741527339,0.39471786561697053,0.060612804533737935,0,0,0,0,0,0,0,logistic_regression,1,20260803,market,us
102,7,0.068627450980392163,0.45864661654135336,0.071489325042780077,0.064912335800304241,0.26059093904712155,0.022001625692807166,0,0,0.0098039215686274508,0,0,0,0,logistic_regression,1,20260803,market,hk
106,13,0.12264150943396226,0.51282051282051289,0.1416752390566709,0.11286188793808731,0.41695295196557103,0.073833493112801948,0,0,0,0,0,0,1.4825174825174825,logistic_regression,1,20260803,market,cn
106,3,0.028301886792452831,0.3964401294498382,0.032277526395173457,0.028280551135306826,0.13749480469042447,0.014596908620708886,0,0,0,0,0,0,0,logistic_regression,1,20260803,market,jp
106,16,0.15094339622641509,0.46770833333333334,0.14313821234358909,0.13984493993389971,0.5125407153869419,0.12114536212671118,0,0,0.11320754716981132,0,0,0,0,logistic_regression,1,20260803,market,tw
258,32,0.12403100775193798,0.53304756637168138,0.14330874093492432,0.11496228385773541,0.42904844260283986,0.087220533662162356,0,0,0.034883720930232558,0,0,0,0.93028846153846156,logistic_regression,1,20260803,period,early
264,18,0.068181818181818177,0.41689250225835589,0.059706021238255524,0.0648504338919179,0.26230218909377301,0.0191070474994809,0,0,0.015151515151515152,0,0,0,0.54320987654320985,logistic_regression,1,20260803,period,late
14,2,0.14285714285714285,0.27083333333333337,0.13942307692307693,0.13333590257242423,0.497310068533526,0.088655686988961618,0,0,0,0,0,0,0,logistic_regression,1,20260803,regime,calm
182,21,0.11538461538461539,0.3876072167997634,0.11043349232308314,0.1076549610284392,0.40968538923201231,0.067282184432618464,0,0,0,0,0,0,1.3684210526315788,logistic_regression,1,20260803,regime,normal
324,27,0.083333333333333329,0.51808205511909211,0.091284574543070901,0.07814444758514523,0.30355456128735236,0.043595913630932549,0,0,0.040123456790123455,0,0,0,0.72727272727272729,logistic_regression,1,20260803,regime,stress
522,50,0.095785440613026823,0.54044491525423732,0.11031037472510781,0.087953574799458367,0.32885061796220932,0.03858239779302778,0.1111111111111111,0.040000000000000001,0.034482758620689655,0,0,0,1.3788679245283018,random_forest,1,20260803,overall,overall
522,50,0.095785440613026823,0.54430084745762719,0.11871760341171678,0.087851809919485296,0.32897974693869164,0.037838512004145258,0.18181818181818182,0.16,0.084291187739463605,0,0,0,1.772830188679245,random_forest,2,20260804,overall,overall
522,50,0.095785440613026823,0.56296610169491523,0.12398701103984457,0.087597151044826987,0.3281774398048794,0.037832790839881496,0.13636363636363635,0.059999999999999998,0.042145593869731802,0,0,0,2.3637735849056605,random_forest,3,20260805,overall,overall
